current_attendance,present_classes,absent_classes,total_classes,remaining_classes,weekly_subject_classes,minimum_attendance,planned_leave_classes,days_remaining,absence_rate,future_attendance_after_leave,leave_risk
79.1667,19,5,24,70,5,80,4,71,0.208333,67.8571,HIGH
98.4127,62,1,63,40,1,85,2,198,0.015873,95.3846,LOW
70.1031,68,29,97,31,3,70,3,50,0.298969,68.0,HIGH
90.9091,20,2,22,70,6,80,2,56,0.090909,83.3333,MEDIUM
55.2632,21,17,38,50,2,80,3,127,0.447368,51.2195,HIGH
43.956,40,51,91,33,2,75,2,80,0.56044,43.0108,HIGH
82.0,41,9,50,65,3,80,5,108,0.18,74.5455,HIGH
43.1034,25,33,58,54,1,70,3,272,0.568966,40.9836,HIGH
95.6522,44,2,46,62,1,80,1,307,0.043478,93.617,LOW
96.0784,49,2,51,60,5,80,20,59,0.039216,69.0141,HIGH
95.1724,138,7,145,32,5,80,1,34,0.048276,94.5205,LOW
73.1183,68,25,93,39,5,75,2,41,0.268817,71.5789,HIGH
75.0,18,6,24,70,3,75,0,115,0.25,75.0,MEDIUM
67.2269,80,39,119,30,6,70,0,23,0.327731,67.2269,HIGH
97.2477,106,3,109,24,3,70,3,39,0.027523,94.6429,LOW
96.6667,29,1,30,65,6,80,18,57,0.033333,60.4167,HIGH
98.5714,69,1,70,36,2,80,3,92,0.014286,94.5205,LOW
36.8421,7,12,19,70,1,85,4,350,0.631579,30.4348,HIGH
81.6794,107,24,131,27,5,80,0,29,0.183206,81.6794,MEDIUM
98.5075,66,1,67,50,6,85,14,44,0.014925,81.4815,HIGH
70.0,63,27,90,45,2,70,0,110,0.3,70.0,MEDIUM
92.8571,26,2,28,70,1,70,4,350,0.071429,81.25,LOW
72.1154,75,29,104,14,4,75,3,16,0.278846,70.0935,HIGH
53.5714,15,13,28,70,1,85,0,348,0.464286,53.5714,HIGH
82.0,41,9,50,46,3,85,13,75,0.18,65.0794,HIGH
63.6364,7,4,11,70,3,65,3,114,0.363636,50.0,HIGH
87.8788,58,8,66,35,3,85,1,56,0.121212,86.5672,MEDIUM
36.0,9,16,25,70,2,70,1,174,0.64,34.6154,HIGH
41.2162,61,87,148,30,1,85,3,147,0.587838,40.3974,HIGH
35.5556,32,58,90,39,5,75,3,40,0.644444,34.4086,HIGH
96.6667,29,1,30,70,6,75,20,56,0.033333,58.0,HIGH
29.4118,5,12,17,64,2,75,2,160,0.705882,26.3158,HIGH
53.5714,15,13,28,68,1,80,2,338,0.464286,50.0,HIGH
94.7368,90,5,95,36,2,70,2,92,0.052632,92.7835,LOW
72.6316,69,26,95,32,4,75,0,37,0.273684,72.6316,HIGH
80.0,24,6,30,66,2,80,3,168,0.2,72.7273,HIGH
55.7047,83,66,149,19,1,70,6,97,0.442953,53.5484,HIGH
45.0,9,11,20,70,2,80,4,176,0.55,37.5,HIGH
67.6056,48,23,71,31,4,80,20,37,0.323944,52.7473,HIGH
95.6522,132,6,138,12,3,75,2,21,0.043478,94.2857,LOW
81.4815,66,15,81,38,5,80,2,38,0.185185,79.5181,HIGH
97.3333,73,2,75,35,4,80,3,44,0.026667,93.5897,LOW
80.0,52,13,65,30,5,80,2,33,0.2,77.6119,HIGH
53.8462,14,12,26,70,1,75,1,351,0.461538,51.8519,HIGH
47.3684,9,10,19,70,4,85,2,90,0.526316,42.8571,HIGH
68.1818,15,7,22,70,5,70,3,71,0.318182,60.0,HIGH
48.4848,16,17,33,65,2,85,2,165,0.515152,45.7143,HIGH
95.7746,68,3,71,29,4,85,17,37,0.042254,77.2727,HIGH
68.1818,60,28,88,40,3,70,3,68,0.318182,65.9341,HIGH
98.2456,112,2,114,14,1,65,0,71,0.017544,98.2456,LOW
90.9091,10,1,11,70,3,85,3,115,0.090909,71.4286,HIGH
97.1831,69,2,71,34,5,70,4,37,0.028169,92.0,LOW
96.4286,27,1,28,65,1,70,5,325,0.035714,81.8182,LOW
52.5424,31,28,59,67,3,80,1,111,0.474576,51.6667,HIGH
98.9362,93,1,94,42,6,80,3,33,0.010638,95.8763,LOW
78.1513,93,26,119,15,4,80,14,18,0.218487,69.9248,HIGH
71.7172,71,28,99,42,1,75,1,213,0.282828,71.0,HIGH
96.2963,26,1,27,70,3,90,1,115,0.037037,92.8571,MEDIUM
95.082,58,3,61,35,4,85,5,45,0.04918,87.8788,MEDIUM
64.7059,11,6,17,70,1,70,4,349,0.352941,52.381,HIGH
95.7447,135,6,141,28,1,90,3,139,0.042553,93.75,MEDIUM
95.5224,64,3,67,40,5,75,5,41,0.044776,88.8889,LOW
43.75,7,9,16,70,2,90,0,172,0.5625,43.75,HIGH
30.0,9,21,30,70,1,75,0,348,0.7,30.0,HIGH
92.8571,13,1,14,70,1,75,2,349,0.071429,81.25,LOW
68.6131,94,43,137,28,6,70,4,22,0.313869,66.6667,HIGH
94.3396,50,3,53,66,6,70,3,56,0.056604,89.2857,LOW
42.8571,30,40,70,46,2,70,5,112,0.571429,40.0,HIGH
79.6875,51,13,64,32,4,80,1,41,0.203125,78.4615,HIGH
96.875,62,2,64,32,6,80,3,28,0.03125,92.5373,LOW
75.0,21,7,28,70,2,75,5,174,0.25,63.6364,HIGH
69.6429,78,34,112,16,1,75,1,82,0.303571,69.0265,HIGH
61.4035,35,22,57,66,1,75,6,328,0.385965,55.5556,HIGH
97.5,78,2,80,30,6,75,3,25,0.025,93.9759,LOW
95.122,78,4,82,33,4,70,1,39,0.04878,93.9759,LOW
66.6667,58,29,87,29,2,90,1,75,0.333333,65.9091,HIGH
96.6942,117,4,121,23,1,80,4,113,0.033058,93.6,LOW
93.1034,27,2,29,66,4,70,2,84,0.068966,87.0968,LOW
96.4912,55,2,57,59,1,70,2,297,0.035088,93.2203,LOW
62.0,31,19,50,59,1,85,1,298,0.38,60.7843,HIGH
71.1538,37,15,52,60,2,70,17,151,0.288462,53.6232,HIGH
76.0,19,6,25,66,2,80,2,166,0.24,70.3704,HIGH
50.0,5,5,10,70,5,80,1,71,0.5,45.4545,HIGH
68.4211,26,12,38,58,6,75,3,48,0.315789,63.4146,HIGH
26.1905,11,31,42,65,1,70,2,328,0.738095,25.0,HIGH
55.8824,19,15,34,66,1,85,0,330,0.441176,55.8824,HIGH
66.2338,51,26,77,32,6,65,2,27,0.337662,64.557,HIGH
62.7907,54,32,86,28,1,80,1,137,0.372093,62.069,HIGH
78.5714,44,12,56,64,3,80,4,105,0.214286,73.3333,HIGH
54.717,29,24,53,53,3,75,6,86,0.45283,49.1525,HIGH
50.0,14,14,28,70,6,85,5,60,0.5,42.4242,HIGH
98.8506,86,1,87,30,2,70,1,73,0.011494,97.7273,LOW
93.4783,43,3,46,47,6,80,3,40,0.065217,87.7551,LOW
95.4545,21,1,22,70,5,85,6,70,0.045455,75.0,HIGH
39.3939,13,20,33,59,2,75,1,149,0.606061,38.2353,HIGH
80.0,44,11,55,63,4,80,2,76,0.2,77.193,HIGH
62.5,30,18,48,59,4,75,11,75,0.375,50.8475,HIGH
61.7978,55,34,89,46,5,75,7,46,0.382022,57.2917,HIGH
78.2051,61,17,78,31,1,80,0,152,0.217949,78.2051,HIGH
61.9565,57,35,92,36,4,75,7,42,0.380435,57.5758,HIGH
98.7013,76,1,77,36,5,75,2,36,0.012987,96.2025,LOW
73.4043,69,25,94,36,5,75,5,38,0.265957,69.697,HIGH
65.0,39,21,60,56,5,85,2,59,0.35,62.9032,HIGH
96.9697,64,2,66,35,6,85,3,30,0.030303,92.7536,LOW
69.0,69,31,100,36,4,75,1,46,0.31,68.3168,HIGH
68.5185,37,17,54,58,6,70,1,47,0.314815,67.2727,HIGH
65.7895,50,26,76,43,5,65,3,44,0.342105,63.2911,HIGH
73.913,34,12,46,51,4,75,3,64,0.26087,69.3878,HIGH
98.2759,57,1,58,55,4,85,1,72,0.017241,96.6102,LOW
62.963,51,30,81,37,1,75,1,184,0.37037,62.1951,HIGH
66.0714,74,38,112,26,4,75,3,35,0.339286,64.3478,HIGH
77.8626,102,29,131,16,3,80,6,25,0.221374,74.4526,HIGH
77.1429,27,8,35,51,6,75,4,44,0.228571,69.2308,HIGH
71.4286,30,12,42,59,2,75,6,150,0.285714,62.5,HIGH
81.3953,70,16,86,36,2,80,0,93,0.186047,81.3953,MEDIUM
27.0833,13,35,48,67,4,85,2,85,0.729167,26.0,HIGH
72.5,58,22,80,39,6,75,1,34,0.275,71.6049,HIGH
55.8824,19,15,34,56,3,75,2,95,0.441176,52.7778,HIGH
84.0,21,4,25,67,6,85,15,56,0.16,52.5,HIGH
93.3333,14,1,15,65,5,85,3,62,0.066667,77.7778,HIGH
51.4286,54,51,105,30,3,85,3,49,0.485714,50.0,HIGH
46.6667,7,8,15,70,1,70,4,348,0.533333,36.8421,HIGH
59.0909,26,18,44,63,5,80,7,61,0.409091,50.9804,HIGH
96.875,31,1,32,48,1,75,7,243,0.03125,79.4872,MEDIUM
95.8333,23,1,24,70,1,70,0,350,0.041667,95.8333,LOW
43.1373,22,29,51,68,1,85,2,343,0.568627,41.5094,HIGH
66.25,53,27,80,49,4,65,2,60,0.3375,64.6341,HIGH
68.4211,13,6,19,70,2,75,5,172,0.315789,54.1667,HIGH
83.0986,59,12,71,39,2,85,0,101,0.169014,83.0986,HIGH
50.0,62,62,124,28,5,85,1,25,0.5,49.6,HIGH
91.1111,41,4,45,58,4,90,2,73,0.088889,87.234,HIGH
95.4545,21,1,22,66,1,75,4,329,0.045455,80.7692,LOW
77.1084,64,19,83,44,2,80,1,109,0.228916,76.1905,HIGH
73.3333,11,4,15,70,2,75,1,174,0.266667,68.75,HIGH
76.5957,36,11,47,47,1,80,2,236,0.234043,73.4694,HIGH
68.0672,81,38,119,14,5,80,2,16,0.319328,66.9421,HIGH
67.1875,86,42,128,22,3,80,2,39,0.328125,66.1538,HIGH
98.8506,86,1,87,43,1,80,2,217,0.011494,96.6292,LOW
67.4419,29,14,43,48,2,70,1,119,0.325581,65.9091,HIGH
98.6486,73,1,74,41,2,70,2,105,0.013514,96.0526,LOW
72.6027,53,20,73,43,1,75,2,213,0.273973,70.6667,HIGH
98.2456,56,1,57,65,5,80,7,66,0.017544,87.5,LOW
98.3871,61,1,62,44,3,70,4,74,0.016129,92.4242,LOW
62.963,17,10,27,70,6,75,5,60,0.37037,53.125,HIGH
90.0,9,1,10,70,1,75,1,348,0.1,81.8182,LOW
71.4286,35,14,49,55,4,70,2,70,0.285714,68.6275,HIGH
57.1429,12,9,21,70,1,75,4,349,0.428571,48.0,HIGH
52.0,13,12,25,70,6,80,5,62,0.48,43.3333,HIGH
96.8421,92,3,95,47,5,90,3,48,0.031579,93.8776,MEDIUM
96.4789,137,5,142,22,3,80,1,37,0.035211,95.8042,LOW
95.6522,88,4,92,45,6,80,3,38,0.043478,92.6316,LOW
20.2381,17,67,84,28,5,75,2,29,0.797619,19.7674,HIGH
64.5669,82,45,127,26,1,65,1,128,0.354331,64.0625,HIGH
20.8333,5,19,24,70,5,75,0,70,0.791667,20.8333,HIGH
93.8776,46,3,49,63,6,80,5,52,0.061224,85.1852,LOW
71.7391,33,13,46,48,2,75,0,121,0.282609,71.7391,HIGH
70.0,21,9,30,70,5,70,1,70,0.3,67.7419,HIGH
61.1111,44,28,72,45,2,75,1,110,0.388889,60.274,HIGH
62.7119,37,22,59,47,3,85,2,82,0.372881,60.6557,HIGH
96.1538,50,2,52,53,4,90,3,69,0.038462,90.9091,MEDIUM
93.3333,28,2,30,70,5,70,2,71,0.066667,87.5,LOW
93.3333,14,1,15,70,1,65,3,348,0.066667,77.7778,LOW
74.0,74,26,100,23,1,75,1,114,0.26,73.2673,HIGH
94.1176,16,1,17,70,5,80,3,70,0.058824,80.0,MEDIUM
93.8776,46,3,49,52,4,80,2,66,0.061224,90.1961,LOW
67.7966,40,19,59,57,2,70,1,141,0.322034,66.6667,HIGH
66.0377,35,18,53,62,5,65,5,59,0.339623,60.3448,HIGH
78.2609,54,15,69,50,2,80,2,124,0.217391,76.0563,HIGH
96.9697,32,1,33,54,1,75,3,273,0.030303,88.8889,LOW
95.2381,20,1,21,70,1,70,7,352,0.047619,71.4286,MEDIUM
73.1707,30,11,41,63,4,75,2,77,0.268293,69.7674,HIGH
98.3051,116,2,118,24,3,70,2,43,0.016949,96.6667,LOW
80.303,53,13,66,31,4,80,0,37,0.19697,80.303,MEDIUM
63.4146,52,30,82,38,4,65,3,49,0.365854,61.1765,HIGH
69.3333,52,23,75,46,2,70,12,116,0.306667,59.7701,HIGH
98.4848,65,1,66,43,4,70,5,55,0.015152,91.5493,LOW
73.6842,14,5,19,66,1,75,2,330,0.263158,66.6667,HIGH
96.9697,32,1,33,49,1,80,0,245,0.030303,96.9697,LOW
97.1429,34,1,35,48,1,85,2,239,0.028571,91.8919,LOW
36.7347,18,31,49,66,5,75,0,66,0.632653,36.7347,HIGH
83.2,104,21,125,14,3,85,6,22,0.168,79.3893,HIGH
96.875,31,1,32,58,3,70,4,94,0.03125,86.1111,LOW
94.0299,63,4,67,37,1,85,1,188,0.059701,92.6471,LOW
73.5294,75,27,102,31,4,75,5,39,0.264706,70.0935,HIGH
96.5517,56,2,58,46,6,65,2,41,0.034483,93.3333,LOW
40.9836,50,72,122,24,3,85,20,38,0.590164,35.2113,HIGH
66.6667,44,22,66,38,1,65,2,191,0.333333,64.7059,HIGH
26.4957,31,86,117,18,2,75,4,47,0.735043,25.6198,HIGH
77.7778,35,10,45,57,3,80,3,97,0.222222,72.9167,HIGH
35.4839,11,20,31,58,3,80,1,97,0.645161,34.375,HIGH
32.5,13,27,40,46,1,70,3,229,0.675,30.2326,HIGH
63.1579,12,7,19,68,4,75,2,85,0.368421,57.1429,HIGH
62.7907,27,16,43,50,5,80,4,49,0.372093,57.4468,HIGH
98.6667,148,2,150,19,1,75,1,97,0.013333,98.0132,LOW
50.6667,38,37,75,47,1,75,2,237,0.493333,49.3506,HIGH
61.5385,8,5,13,68,4,75,2,82,0.384615,53.3333,HIGH
66.6667,40,20,60,53,4,70,0,64,0.333333,66.6667,HIGH
66.6667,20,10,30,70,6,75,3,59,0.333333,60.6061,HIGH
47.8261,11,12,23,70,4,70,20,87,0.521739,25.5814,HIGH
97.8723,138,3,141,23,5,85,12,22,0.021277,90.1961,LOW
83.871,26,5,31,54,6,85,3,43,0.16129,76.4706,HIGH
62.5,30,18,48,66,3,65,5,108,0.375,56.6038,HIGH
42.5532,40,54,94,48,3,80,1,78,0.574468,42.1053,HIGH
70.0,7,3,10,70,4,70,1,88,0.3,63.6364,HIGH
54.3478,25,21,46,59,3,85,1,100,0.456522,53.1915,HIGH
77.2727,51,15,66,44,6,75,4,36,0.227273,72.8571,HIGH
68.75,44,20,64,34,4,75,1,44,0.3125,67.6923,HIGH
73.6842,98,35,133,12,1,75,1,63,0.263158,73.1343,HIGH
67.0886,53,26,79,42,1,70,20,211,0.329114,53.5354,HIGH
74.4186,32,11,43,57,5,75,6,59,0.255814,65.3061,HIGH
86.1538,56,9,65,30,5,90,3,31,0.138462,82.3529,HIGH
98.2759,114,2,116,17,1,85,0,84,0.017241,98.2759,LOW
98.7805,81,1,82,32,4,80,1,40,0.012195,97.5904,LOW
96.6942,117,4,121,31,4,80,2,39,0.033058,95.122,LOW
98.6667,74,1,75,29,6,75,1,23,0.013333,97.3684,LOW
24.1611,36,113,149,28,5,65,5,26,0.758389,23.3766,HIGH
90.9091,10,1,11,70,5,70,0,72,0.090909,90.9091,LOW
53.2468,41,36,77,28,4,80,6,36,0.467532,49.3976,HIGH
98.0,49,1,50,48,5,80,2,45,0.02,94.2308,LOW
62.6506,52,31,83,29,4,75,2,37,0.373494,61.1765,HIGH
95.6522,66,3,69,45,5,80,16,45,0.043478,77.6471,HIGH
60.1562,77,51,128,14,4,75,0,20,0.398438,60.1562,HIGH
62.5899,87,52,139,27,1,65,19,138,0.374101,55.0633,HIGH
51.1111,23,22,45,54,3,80,11,87,0.488889,41.0714,HIGH
73.1959,71,26,97,44,6,75,0,38,0.268041,73.1959,HIGH
81.6092,71,16,87,40,1,80,1,199,0.183908,80.6818,MEDIUM
64.8649,24,13,37,61,4,65,2,78,0.351351,61.5385,HIGH
95.6522,22,1,23,65,5,80,1,64,0.043478,91.6667,LOW
93.75,15,1,16,70,2,85,8,175,0.0625,62.5,HIGH
64.2857,45,25,70,47,2,70,3,121,0.357143,61.6438,HIGH
48.3871,15,16,31,57,1,70,3,284,0.516129,44.1176,HIGH
94.9275,131,7,138,10,3,75,5,14,0.050725,91.6084,LOW
34.0909,15,29,44,52,5,75,2,54,0.659091,32.6087,HIGH
99.2908,140,1,141,14,2,75,3,35,0.007092,97.2222,LOW
64.2857,36,20,56,57,3,65,6,92,0.357143,58.0645,HIGH
77.4648,55,16,71,38,5,80,3,37,0.225352,74.3243,HIGH
91.6667,11,1,12,70,4,75,0,88,0.083333,91.6667,LOW
97.7528,87,2,89,35,1,90,6,178,0.022472,91.5789,MEDIUM
77.2727,51,15,66,47,4,75,2,58,0.227273,75.0,MEDIUM
47.0149,63,71,134,22,3,90,2,38,0.529851,46.3235,HIGH
56.6667,51,39,90,38,4,75,16,47,0.433333,48.1132,HIGH
50.0,12,12,24,70,6,75,5,58,0.5,41.3793,HIGH
97.9592,48,1,49,64,3,80,5,110,0.020408,88.8889,LOW
50.0,7,7,14,70,3,75,2,114,0.5,43.75,HIGH
57.1429,8,6,14,70,2,75,1,176,0.428571,53.3333,HIGH
55.814,48,38,86,43,3,75,0,73,0.44186,55.814,HIGH
97.0149,65,2,67,39,5,85,2,37,0.029851,94.2029,LOW
98.7342,78,1,79,42,5,85,2,44,0.012658,96.2963,LOW
75.7282,78,25,103,17,5,75,3,14,0.242718,73.5849,HIGH
67.1429,47,23,70,35,3,70,3,58,0.328571,64.3836,HIGH
95.0,57,3,60,49,1,80,1,246,0.05,93.4426,LOW
56.25,9,7,16,70,2,75,2,172,0.4375,50.0,HIGH
83.7209,36,7,43,63,3,85,4,107,0.162791,76.5957,HIGH
71.875,46,18,64,49,1,75,6,243,0.28125,65.7143,HIGH
96.1905,101,4,105,20,1,85,4,101,0.038095,92.6606,LOW
96.0,24,1,25,64,6,75,1,52,0.04,92.3077,LOW
61.5385,24,15,39,48,5,65,5,50,0.384615,54.5455,HIGH
65.3846,51,27,78,39,5,75,2,39,0.346154,63.75,HIGH
78.5714,22,6,28,70,4,80,3,91,0.214286,70.9677,HIGH
51.6129,16,15,31,63,3,70,2,107,0.483871,48.4848,HIGH
68.6275,70,32,102,23,1,70,11,115,0.313725,61.9469,HIGH
54.0541,40,34,74,47,3,85,3,82,0.459459,51.9481,HIGH
59.2593,32,22,54,53,5,75,16,53,0.407407,45.7143,HIGH
97.3154,145,4,149,24,4,75,12,30,0.026846,90.0621,LOW
95.122,39,2,41,66,6,75,2,58,0.04878,90.6977,LOW
60.8696,70,45,115,32,5,75,2,29,0.391304,59.8291,HIGH
97.619,41,1,42,48,2,80,17,121,0.02381,69.4915,HIGH
95.0617,77,4,81,38,3,75,1,63,0.049383,93.9024,LOW
96.6667,58,2,60,54,5,65,4,52,0.033333,90.625,LOW
97.2973,36,1,37,48,1,75,19,243,0.027027,64.2857,HIGH
48.4375,62,66,128,24,6,75,0,21,0.515625,48.4375,HIGH
53.5714,15,13,28,70,2,70,3,176,0.464286,48.3871,HIGH
60.0,6,4,10,66,1,85,1,328,0.4,54.5455,HIGH
30.6122,15,34,49,57,4,75,5,75,0.693878,27.7778,HIGH
96.7391,89,3,92,43,6,75,1,36,0.032609,95.6989,LOW
97.2973,72,2,74,42,1,80,4,213,0.027027,92.3077,LOW
33.5938,43,85,128,31,5,75,4,28,0.664062,32.5758,HIGH
45.4545,25,30,55,52,3,85,1,87,0.545455,44.6429,HIGH
98.1481,53,1,54,60,6,80,6,53,0.018519,88.3333,LOW
60.8696,14,9,23,70,6,80,2,57,0.391304,56.0,HIGH
65.1515,43,23,66,34,6,75,3,28,0.348485,62.3188,HIGH
59.0909,65,45,110,19,4,75,3,21,0.409091,57.5221,HIGH
98.5714,69,1,70,35,4,70,3,47,0.014286,94.5205,LOW
62.5,55,33,88,49,1,65,6,242,0.375,58.5106,HIGH
41.3793,24,34,58,56,6,70,5,46,0.586207,38.0952,HIGH
74.6032,94,32,126,21,6,75,0,18,0.253968,74.6032,HIGH
79.0698,34,9,43,56,1,80,0,280,0.209302,79.0698,HIGH
53.3333,16,14,30,64,2,85,1,158,0.466667,51.6129,HIGH
97.7778,44,1,45,48,2,90,1,119,0.022222,95.6522,LOW
62.5,15,9,24,64,5,75,0,65,0.375,62.5,HIGH
91.3043,21,2,23,67,1,75,20,333,0.086957,48.8372,HIGH
75.0,21,7,28,70,3,75,1,120,0.25,72.4138,HIGH
91.3043,42,4,46,68,4,90,4,88,0.086957,84.0,HIGH
71.6216,53,21,74,42,5,75,2,41,0.283784,69.7368,HIGH
96.2264,51,2,53,61,5,80,6,63,0.037736,86.4407,LOW
48.3871,15,16,31,67,2,65,0,169,0.516129,48.3871,HIGH
65.7658,73,38,111,23,1,65,0,114,0.342342,65.7658,MEDIUM
81.25,52,12,64,37,1,85,2,183,0.1875,78.7879,HIGH
50.5155,49,48,97,40,3,75,2,70,0.494845,49.4949,HIGH
66.6667,38,19,57,66,3,70,2,111,0.333333,64.4068,HIGH
96.0784,98,4,102,18,2,75,2,43,0.039216,94.2308,LOW
75.6757,28,9,37,54,4,80,6,67,0.243243,65.1163,HIGH
62.2222,28,17,45,48,6,65,3,40,0.377778,58.3333,HIGH
55.7047,83,66,149,11,4,75,2,15,0.442953,54.9669,HIGH
71.6667,43,17,60,58,1,70,4,289,0.283333,67.1875,HIGH
67.8571,57,27,84,31,3,65,1,49,0.321429,67.0588,MEDIUM
75.8621,66,21,87,45,5,75,0,46,0.241379,75.8621,MEDIUM
67.1233,49,24,73,43,3,70,6,72,0.328767,62.0253,HIGH
68.1818,30,14,44,57,6,75,1,49,0.318182,66.6667,HIGH
50.0,29,29,58,66,2,70,1,168,0.5,49.1525,HIGH
38.9831,23,36,59,66,5,75,16,65,0.610169,30.6667,HIGH
95.2381,20,1,21,69,5,70,1,70,0.047619,90.9091,LOW
29.1262,30,73,103,17,4,75,6,20,0.708738,27.5229,HIGH
97.4359,38,1,39,65,6,85,3,58,0.025641,90.4762,LOW
54.5455,42,35,77,44,2,75,2,109,0.454545,53.1646,HIGH
58.3333,42,30,72,34,2,75,10,83,0.416667,51.2195,HIGH
72.1649,70,27,97,28,6,75,1,26,0.278351,71.4286,HIGH
58.6957,27,19,46,61,3,75,2,105,0.413043,56.25,HIGH
72.549,37,14,51,51,3,75,6,83,0.27451,64.9123,HIGH
23.5714,33,107,140,12,4,85,11,18,0.764286,21.8543,HIGH
96.0,72,3,75,34,5,75,2,32,0.04,93.5065,LOW
74.1935,69,24,93,35,5,75,6,38,0.258065,69.697,HIGH
95.302,142,7,149,14,3,65,3,26,0.04698,93.4211,LOW
97.2973,72,2,74,34,1,80,2,167,0.027027,94.7368,LOW
68.0,17,8,25,70,3,70,17,118,0.32,40.4762,HIGH
97.5904,81,2,83,42,2,75,1,108,0.024096,96.4286,LOW
96.6667,29,1,30,70,4,75,4,88,0.033333,85.2941,LOW
67.0455,59,29,88,33,4,70,3,44,0.329545,64.8352,HIGH
96.8992,125,4,129,31,1,75,4,158,0.031008,93.985,LOW
94.5455,52,3,55,66,3,80,4,110,0.054545,88.1356,LOW
96.6667,29,1,30,58,2,75,5,142,0.033333,82.8571,LOW
57.1429,16,12,28,70,4,80,0,88,0.428571,57.1429,HIGH
55.7047,83,66,149,21,6,70,1,19,0.442953,55.3333,HIGH
96.1538,25,1,26,70,2,70,2,178,0.038462,89.2857,LOW
66.6667,18,9,27,70,2,90,19,175,0.333333,39.1304,HIGH
73.1707,30,11,41,67,4,75,1,87,0.268293,71.4286,HIGH
28.5714,6,15,21,70,2,80,1,174,0.714286,27.2727,HIGH
67.6471,23,11,34,68,1,70,0,338,0.323529,67.6471,HIGH
76.4706,26,8,34,54,4,75,0,71,0.235294,76.4706,MEDIUM
68.1818,30,14,44,49,4,75,1,65,0.318182,66.6667,HIGH
64.2857,18,10,28,70,6,80,1,61,0.357143,62.069,HIGH
95.4545,21,1,22,70,5,80,1,71,0.045455,91.3043,LOW
75.5102,37,12,49,59,5,75,1,58,0.244898,74.0,HIGH
96.6667,29,1,30,70,4,80,5,88,0.033333,82.8571,MEDIUM
38.3333,23,37,60,31,6,80,2,28,0.616667,37.0968,HIGH
90.9091,10,1,11,70,2,80,0,175,0.090909,90.9091,LOW
51.1111,23,22,45,55,2,70,3,137,0.488889,47.9167,HIGH
97.1429,34,1,35,60,1,80,11,299,0.028571,73.913,HIGH
28.3333,17,43,60,52,6,80,2,44,0.716667,27.4194,HIGH
62.5,10,6,16,70,5,65,1,67,0.375,58.8235,HIGH
40.9091,9,13,22,70,2,75,4,173,0.590909,34.6154,HIGH
53.0,53,47,100,11,6,65,1,11,0.47,52.4752,HIGH
62.5,15,9,24,70,1,65,13,349,0.375,40.5405,HIGH
51.6667,31,29,60,47,5,70,5,50,0.483333,47.6923,HIGH
76.0,38,12,50,59,5,80,0,61,0.24,76.0,HIGH
72.7273,32,12,44,61,5,75,3,61,0.272727,68.0851,HIGH
76.087,35,11,46,61,6,80,0,54,0.23913,76.087,HIGH
98.7179,77,1,78,35,2,90,4,91,0.012821,93.9024,MEDIUM
62.963,85,50,135,27,2,85,3,65,0.37037,61.5942,HIGH
79.4118,27,7,34,64,4,80,1,77,0.205882,77.1429,HIGH
58.3333,21,15,36,58,5,75,3,58,0.416667,53.8462,HIGH
97.8723,46,1,47,67,4,80,3,86,0.021277,92.0,LOW
62.5,25,15,40,61,3,75,0,100,0.375,62.5,HIGH
70.5263,67,28,95,48,5,70,2,51,0.294737,69.0722,HIGH
77.193,44,13,57,60,2,80,1,148,0.22807,75.8621,HIGH
64.4068,38,21,59,54,5,85,4,51,0.355932,60.3175,HIGH
52.2124,59,54,113,19,1,80,1,93,0.477876,51.7544,HIGH
62.5,10,6,16,70,3,75,1,116,0.375,58.8235,HIGH
97.619,41,1,42,64,5,80,2,62,0.02381,93.1818,LOW
95.6522,88,4,92,45,3,70,4,73,0.043478,91.6667,LOW
75.0,9,3,12,70,1,80,1,353,0.25,69.2308,HIGH
95.8333,23,1,24,66,2,70,2,167,0.041667,88.4615,LOW
51.7241,15,14,29,70,1,65,2,347,0.482759,48.3871,HIGH
52.7778,76,68,144,14,5,65,1,16,0.472222,52.4138,HIGH
86.6667,13,2,15,70,3,90,7,115,0.133333,59.0909,HIGH
94.4444,17,1,18,65,6,65,0,53,0.055556,94.4444,LOW
59.0909,13,9,22,70,4,75,1,90,0.409091,56.5217,HIGH
75.0,12,4,16,70,2,80,2,175,0.25,66.6667,HIGH
73.6842,56,20,76,35,1,75,2,174,0.263158,71.7949,HIGH
65.8537,27,14,41,57,4,70,2,71,0.341463,62.7907,HIGH
68.9189,51,23,74,45,1,70,12,223,0.310811,59.3023,HIGH
24.3243,18,56,74,40,6,70,2,37,0.756757,23.6842,HIGH
50.0,54,54,108,14,1,70,0,71,0.5,50.0,HIGH
94.7368,18,1,19,70,5,85,6,71,0.052632,72.0,HIGH
50.6667,76,74,150,32,2,75,3,77,0.493333,49.6732,HIGH
98.5714,69,1,70,30,6,75,4,28,0.014286,93.2432,LOW
93.75,15,1,16,70,1,75,2,350,0.0625,83.3333,LOW
78.2609,54,15,69,47,1,80,3,234,0.217391,75.0,HIGH
95.0,114,6,120,29,6,85,3,23,0.05,92.6829,LOW
70.9677,22,9,31,64,4,75,4,78,0.290323,62.8571,HIGH
79.8165,87,22,109,20,4,80,3,28,0.201835,77.6786,HIGH
81.5789,31,7,38,65,4,85,6,82,0.184211,70.4545,HIGH
76.4706,65,20,85,31,2,75,12,77,0.235294,67.0103,HIGH
